listing_id,reviewer_id,compound,score,adjusted_score,rating
The apt has a limited view of the north end of the Boston Common to check the weather, or you can grab an Uber or taxi easily.  21 Beacon is right next to the State House,0.6369,4,5,5
The kitchen was fantastic, blender,0.875,4,5,5
9299923,61523627,0.9475,4,5,5
8782592,5463046,0.6114,4,5,5
1850260,6856334,0.9517,4,5,5
1850260,8913426,0.2716,3,3.5432,4
1850260,3187659,0.8976,4,5,5
1850260,11769775,0.891,4,5,5
1850260,44502,0,2,3,3
1850260,15146242,0.0572,3,3.1144,3
1850260,16926812,0.6865,4,5,5
Our room was one of three that Sarah lists on airbnb, and townhouses were colorful,0,2,3,3
1850260,12000924,0.8874,4,5,5
1850260,8487514,0.7184,4,5,5
1850260,5295467,0.7688,4,5,5
1850260,20368774,0,2,3,3
1850260,8776573,0.6597,4,5,5
When arrived in Boston we phoned Sam and he has come to South Station to pick us up by his car and show us the house.  Actually it was a house in Moreland Street and then he told us that we could stay there or going to Bethune way. I talk about the house in Moreland Street and have to say that it is very large, very well heated (it's up to us to choose the temperature,0,2,3,3
1850260,23434690,0.8384,4,5,5
1850260,28888597,0.7688,4,5,5
1850260,27756951,0.8968,4,5,5
1850260,27578688,0.788,4,5,5
1850260,16578722,0.7184,4,5,5
1850260,39934928,0.9281,4,5,5
1850260,41092471,0.4754,3,3.9508,4
1850260,42919227,0.8402,4,5,5
1850260,31040794,0.8979,4,5,5
1850260,55803742,0.9217,4,5,5
1850260,85463254,0.8775,4,5,5
1850260,14926681,0.7688,4,5,5
6167184,23612085,0.765,4,5,5
6167184,36850095,0.8316,4,5,5
12667158,21187887,0,2,3,3
12667158,60457523,0,2,3,3
6181758,5402660,0.8832,4,5,5
6181758,26846702,0.4215,3,3.843,4
6181758,60431826,0.5719,4,4.1438,4
6181758,31916496,0.8625,4,5,5
6181758,67040229,0.9231,4,5,5
7741566,5028116,0.7506,4,5,5
7741566,63009656,0.9337,4,5,5
11588543,40482277,0.6808,4,5,5
11588543,5760350,0.6249,4,5,5
11588543,28310633,0.8442,4,5,5
5058148,36359740,0,2,3,3
5058148,48009963,0,2,3,3
14153636,32307422,0.6808,4,5,5
9626892,11852309,0,2,3,3
9626892,89851173,0.5244,4,4.0488,4
I am generally a very private person, and could enter and leave the home freely through a back door. I shared a bathroom in the lowest level with the two other guests,-0.2263,2,2.5474,3
7086825,43503565,0.7579,4,5,5
10138904,63644768,0.8126,4,5,5
10138904,15189681,0.8658,4,5,5
8566407,16837436,0,2,3,3
It was a great pleasure to stay at Darren's house! He was very careful to us and he help to find a lot of thing in Boston. Every thing was very clean, soap or tootpaste,0,2,3,3
8566407,22406913,0.6794,4,5,5
He was out front when we arrived, and even made us breakfast our first morning in town! The condo was very clean,0.9168,4,5,5
8566407,34131540,0,2,3,3
8566407,85630322,0.832,4,5,5
13621476,43470641,0,2,3,3
11213228,57681815,0,2,3,3
225224,634343,0.8016,4,5,5
225224,1351803,0.7178,4,5,5
225224,1348490,0.4939,3,3.9878,4
225224,2140601,0.5994,4,4.1988,4
225224,2605572,0.8622,4,5,5
225224,835178,0.8169,4,5,5
225224,3013653,0,2,3,3
I stayed in Robert's 4th floor office room for four nights while in Boston to attend a Liverpool FC soccer match held at Fenway Park.  First, and I didn't double check before I boarded the train).  He also provided me with a list of sights and attractions to see while in Boston,0,2,3,3
225224,5280497,0.4754,3,3.9508,4
225224,6688767,0.8779,4,5,5
225224,535621,0.5255,4,4.051,4
Overall, things could be tidier and easier,-0.0516,2,2.8968,3
225224,12992147,0.6997,4,5,5
225224,26110520,0.8074,4,5,5
225224,31822494,0.7845,4,5,5
225224,24762240,0.8746,4,5,5
225224,5090647,0.9447,4,5,5
225224,27122500,0.4404,3,3.8808,4
225224,6965434,0.6486,4,5,5
225224,41746765,0.6249,4,5,5
225224,26557568,0.9409,4,5,5
225224,43516694,0.5719,4,4.1438,4
225224,38266241,0.8341,4,5,5
225224,56403371,0.8316,4,5,5
225224,58113189,0.7056,4,5,5
225224,64094795,0.765,4,5,5
14218904,14962139,0,2,3,3
2842124,72087,0,2,3,3
2842124,827918,0.4201,3,3.8402,4
3342094,789551,0.9042,4,5,5
3342094,20971348,0.9332,4,5,5
3342094,5415374,0.9476,4,5,5
Phyllis was so kind, the house is great,0.6249,4,5,5
1067184,8132542,0.4019,3,3.8038,4
1067184,4335098,0.9471,4,5,5
1067184,5185033,0.9078,4,5,5
1067184,22288701,-0.2905,2,2.419,2
1067184,9243594,0.92,4,5,5
1067184,28627056,0.4754,3,3.9508,4
11035223,64680743,0.5095,4,4.019,4
6955911,36727336,0,2,3,3
5882411,18199629,0.4754,3,3.9508,4
5882411,19002699,0.8537,4,5,5
5882411,36194513,0,2,3,3
5882411,19665983,0.975,4,5,5
5882411,39317398,0.9336,4,5,5
5882411,28548965,0.9161,4,5,5
5882411,10769969,0.7184,4,5,5
5882411,48490055,0.7783,4,5,5
5882411,54729050,0.8481,4,5,5
5882411,1390735,0.7184,4,5,5
5882411,76648034,0.6588,4,5,5
82637,2436115,0,2,3,3
82637,76568930,0.7178,4,5,5
12366845,6229052,0,2,3,3
4457943,52395681,0,2,3,3
4457943,62173654,0,2,3,3
4457943,41538100,0.636,4,5,5
4457943,11439763,0.8777,4,5,5
4457943,10321541,0.9781,4,5,5
8792,33258,0.8934,4,5,5
8792,2262008,0.8888,4,5,5
12856007,65631855,0,2,3,3
12856007,69798531,0,2,3,3
2014651,10599535,0.9008,4,5,5
2014651,2354240,0.9109,4,5,5
2014651,21914447,0.8746,4,5,5
2014651,19439722,0.5951,4,4.1902,4
2014651,85270672,0.6588,4,5,5
13045194,70198302,0.936,4,5,5
13045194,77573398,0.9493,4,5,5
13045194,25408066,0,2,3,3
13045194,59062869,0,2,3,3
13045194,23285876,0,2,3,3
7746589,42148443,0.2698,3,3.5396,4
7746589,50038012,0,2,3,3
7746589,33752148,0.7717,4,5,5
7914359,7808446,0.9197,4,5,5
7914359,1583621,0.7783,4,5,5
7914359,28276877,0.9186,4,5,5
7914359,4878590,0.7574,4,5,5
7914359,8180026,0.6962,4,5,5
7914359,50815260,0.6239,4,5,5
7914359,88997498,0.6872,4,5,5
5317935,8986966,0.5984,4,4.1968,4
7825327,44271363,0,2,3,3
7825327,36268544,-0.3089,2,2.3822,2
693353,5898610,0,2,3,3
2754975,24577292,0.8062,4,5,5
2754975,24264526,0.91,4,5,5
2754975,32644627,0.906,4,5,5
13417639,23231321,0.5244,4,4.0488,4
6992859,874191,0.911,4,5,5
6992859,182522,0,2,3,3
2077794,10763812,0.7845,4,5,5
2077794,16348632,0.4841,3,3.9682,4
2077794,28557792,0.7818,4,5,5
2077794,88039992,0,2,3,3
14204600,88143498,0.8999,4,5,5
2636365,6180967,0.8402,4,5,5
2636365,21194562,0.902,4,5,5
2636365,2643990,0.5859,4,4.1718,4
2636365,16010493,0,2,3,3
2636365,1789111,0.8016,4,5,5
2636365,18349017,0.5983,4,4.1966,4
7986179,59236812,0.9377,4,5,5
7035556,9017487,0.9341,4,5,5
5019306,23799647,0.9319,4,5,5
5019306,24515889,0.7178,4,5,5
5019306,13510811,0.9756,4,5,5
5019306,56541449,0.8436,4,5,5
5019306,29821943,0.5095,4,4.019,4
7475215,1620342,0.6588,4,5,5
7475215,29767328,0.5719,4,4.1438,4
12897110,22632979,0.865,4,5,5
2215762,62966814,0.8748,4,5,5
6053700,1348270,0.9392,4,5,5
1819994,44855835,0.8957,4,5,5
5506,14033,0.8545,4,5,5
5506,8497435,0.7713,4,5,5
5506,56664093,0.9371,4,5,5
4870883,9496743,0.9432,4,5,5
4928894,14949348,0.9285,4,5,5
4928894,39506734,0.9576,4,5,5
3585343,19126795,0.8225,4,5,5
3585343,21425795,0,2,3,3
3585343,27507078,0,2,3,3
3585343,22855202,0,2,3,3
3585343,15523502,0,2,3,3
3585343,22445723,0,2,3,3
Her place was clean and comfortable, markets,-0.2263,2,2.5474,3
3585343,50157174,0.8718,4,5,5
3585343,70379390,0.6114,4,5,5
3585343,26783737,0.8703,4,5,5
3585343,26637416,0.8255,4,5,5
6445917,16668301,0.8977,4,5,5
10113230,19934237,0,2,3,3
10113230,65974457,0.7841,4,5,5
10113230,44735944,0.9489,4,5,5
10113230,73794707,0.7934,4,5,5
9331460,26549993,0.6249,4,5,5
6409811,34756577,0.6588,4,5,5
6409811,8871134,0,2,3,3
6409811,8658382,0.872,4,5,5
7114655,14345404,0.8531,4,5,5
4456987,6245239,0.7974,4,5,5
4456987,15909927,0.9734,4,5,5
6134013,34203003,0.7951,4,5,5
6134013,898451,0.9565,4,5,5
6134013,54516561,0.8898,4,5,5
6134013,29389925,0.7263,4,5,5
6134013,18589568,0.9612,4,5,5
973695,3688989,0.9271,4,5,5
973695,19921130,0.765,4,5,5
973695,9871523,0.7778,4,5,5
8587030,5294430,0.9041,4,5,5
8587030,33736644,0.4927,3,3.9854,4
8587030,75281611,0.9672,4,5,5
8587030,34131540,0.6588,4,5,5
13640138,82556477,0.8709,4,5,5
2846739,16107166,0.6249,4,5,5
2846739,7912750,0.1027,3,3.2054,3
2846739,11332846,0.8856,4,5,5
2846739,18351916,0.9134,4,5,5
2846739,20406577,0.6588,4,5,5
2846739,8001575,0.9447,4,5,5
2846739,79647617,0.7783,4,5,5
1885825,12558823,0.979,4,5,5
If you are creative and/or open-minded and want to stay in a place that's warm and inspiring, then maybe this isn't the place for you.  But then again,0.4833,3,3.9666,4
1885825,1089634,0.9313,4,5,5
1885825,1854783,0.7351,4,5,5
1885825,21537952,0.9423,4,5,5
1885825,21058270,0.3182,3,3.6364,4
1885825,23646861,0.8126,4,5,5
1885825,24983696,0.4215,3,3.843,4
1885825,5811,0.9412,4,5,5
1885825,61277954,0.8606,4,5,5
1885825,21150232,0.6249,4,5,5
2843445,15619381,0.9604,4,5,5
2843445,12527791,0.8714,4,5,5
2843445,16524054,0.9627,4,5,5
2843445,8268078,0.9134,4,5,5
2843445,31971603,0.8126,4,5,5
2843445,4866119,0.7964,4,5,5
2843445,16640576,0.9143,4,5,5
2843445,1301494,0.9396,4,5,5
2843445,2427006,0.5859,4,4.1718,4
2843445,41022001,0.6124,4,5,5
1090413,19869204,0.7269,4,5,5
1090413,4764090,0.9062,4,5,5
1090413,41451885,0.8225,4,5,5
1090413,30822727,0.8481,4,5,5
1090413,86063901,0.7783,4,5,5
3521944,6065527,0.9666,4,5,5
3521944,5115437,0,2,3,3
9255725,873222,0.8969,4,5,5
9255725,78692825,0.8799,4,5,5
8265182,770345,0.8219,4,5,5
8265182,38586580,0.9473,4,5,5
6151079,2423377,0.9584,4,5,5
6151079,41053360,0.901,4,5,5
8886703,48155467,0.8976,4,5,5
1110423,5108426,0.9595,4,5,5
1110423,233621,0,2,3,3
1110423,13044215,0.9168,4,5,5
2564544,540857,0.9023,4,5,5
John's apartment is in a perfect location! Just a 7 minute walk to/from the Silver bus line to the airport (bonus: it's free out of the airport), the bathroom is large,0.3182,3,3.6364,4
2564544,14010411,0,2,3,3
2564544,9318197,0.7773,4,5,5
2564544,19961912,0,2,3,3
2564544,35381613,0,2,3,3
2564544,3502478,0.9399,4,5,5
2564544,31849727,0,2,3,3
2564544,44751587,0.9808,4,5,5
2564544,13325521,0.9134,4,5,5
3898015,29158941,0,2,3,3
3898015,65320499,0.8999,4,5,5
3898015,1390735,0.7184,4,5,5
3898015,69688363,0.7783,4,5,5
3898015,64837710,0.9501,4,5,5
3898015,79194229,0.6705,4,5,5
3898015,82927504,0.5244,4,4.0488,4
8704161,74832555,0.851,4,5,5
1949996,1116974,0.945,4,5,5
8518091,11430046,0.9349,4,5,5
14484865,71415078,0,2,3,3
6834270,35402678,0,2,3,3
6834270,35805367,0,2,3,3
6834270,11431885,0,2,3,3
6834270,36619289,0.6549,4,5,5
6834270,18674947,0,2,3,3
6834270,57609333,0,2,3,3
6834270,5837048,0,2,3,3
6834270,56000078,0.9364,4,5,5
4526315,29135755,0.5244,4,4.0488,4
11492423,63529774,0,2,3,3
11492423,1666760,0,2,3,3
11492423,35354152,0.9577,4,5,5
11492423,21896862,0,2,3,3
11492423,18722879,0.7906,4,5,5
11492423,41811920,0,2,3,3
4863108,25909458,0.7003,4,5,5
4863108,18415783,0.5574,4,4.1148,4
4863108,27376097,0.5719,4,4.1438,4
4863108,26566942,0.9289,4,5,5
4863108,24798319,0,2,3,3
4863108,26607292,0.9169,4,5,5
4863108,23773029,0.6549,4,5,5
4863108,3977021,0.7501,4,5,5
4863108,6671784,0.807,4,5,5
4863108,15889867,0.8625,4,5,5
4863108,40720347,0.7845,4,5,5
4863108,58384956,0.0516,3,3.1032,3
4863108,22777013,0.5922,4,4.1844,4
4863108,61353815,0.9413,4,5,5
4863108,78295034,0.7959,4,5,5
6075932,32147842,0.9537,4,5,5
6075932,17149749,0.6689,4,5,5
6075932,917934,0.9476,4,5,5
8645254,65541265,0,2,3,3
5511924,15568806,0.836,4,5,5
5511924,63081677,0.7083,4,5,5
7310887,18706555,0.5859,4,4.1718,4
Excellent! The house looks newly remodeled, is vey big with 3 large bedrooms,0,2,3,3
7310887,38935915,0.636,4,5,5
7310887,40437630,0.5719,4,4.1438,4
7310887,57447496,0.9073,4,5,5
7310887,42594129,0.8748,4,5,5
13345701,62589934,0.7813,4,5,5
13345701,28354936,0.4926,3,3.9852,4
13345701,68420496,0.7959,4,5,5
13345701,38120363,0.4939,3,3.9878,4
13345701,14223557,0.908,4,5,5
13345701,49305510,0.7772,4,5,5
9362821,48111448,0.9057,4,5,5
9362821,26374742,0.8264,4,5,5
9362821,19539097,0.7688,4,5,5
7921131,17210490,0,2,3,3
13515084,26870454,0.9133,4,5,5
13515084,39589326,0.4215,3,3.843,4
13515084,44357424,0.6249,4,5,5
13515084,84865982,0.4019,3,3.8038,4
13515084,86927154,0.8553,4,5,5
1178106,5853115,0.9325,4,5,5
1178106,17195161,0.7688,4,5,5
1178106,2677696,0.4753,3,3.9506,4
1178106,18096852,0.4927,3,3.9854,4
1178106,7956275,0.8395,4,5,5
1178106,27562442,0.8689,4,5,5
1178106,22249619,0.8118,4,5,5
1178106,30932337,0.4404,3,3.8808,4
1178106,32304618,0.7906,4,5,5
1178106,10280433,0.4215,3,3.843,4
1178106,38647629,0.8718,4,5,5
1178106,3478186,0.4939,3,3.9878,4
1178106,40390662,0.9453,4,5,5
1178106,45249411,0,2,3,3
1178106,10146571,0.7778,4,5,5
1178106,50389225,0,2,3,3
1178106,6758049,0.8671,4,5,5
1178106,74800570,0.3716,3,3.7432,4
1178106,70849065,0.6249,4,5,5
1178106,88817086,0,2,3,3
1178106,22243255,0,2,3,3
8384444,47420979,0.8516,4,5,5
8384444,12899201,0.9822,4,5,5
8384444,57870463,0.8934,4,5,5
8384444,1146830,0.9743,4,5,5
8384444,10527824,0.9001,4,5,5
6793945,42947288,0.3818,3,3.7636,4
6793945,12587645,0.6361,4,5,5
6793945,9377168,0.9547,4,5,5
6793945,16803291,0.9467,4,5,5
6793945,6229282,0.9524,4,5,5
4332035,23573359,0,2,3,3
4000384,10556232,0.8481,4,5,5
4000384,21853797,0.8519,4,5,5
4000384,16203330,0.9014,4,5,5
4000384,44950069,0.8955,4,5,5
4000384,73968137,0.6341,4,5,5
6453686,5502642,0.68,4,5,5
6453686,2229393,0.969,4,5,5
6453686,13650391,0,2,3,3
6453686,20953850,0.9546,4,5,5
4518380,23949694,0.9597,4,5,5
4518380,19182222,0,2,3,3
11992431,32804685,0.8779,4,5,5
12020829,67999374,0.4019,3,3.8038,4
1644031,30500772,0.9081,4,5,5
1644031,4922232,0.8625,4,5,5
1644031,11338714,0.8999,4,5,5
1644031,43392926,0.891,4,5,5
1644031,85151768,0.8122,4,5,5
6401859,21142093,0.7717,4,5,5
6401859,7021924,0.8798,4,5,5
6401859,16975323,0.6249,4,5,5
6401859,81926871,0.9196,4,5,5
24240,6308277,0.9823,4,5,5
24240,18286028,0.9215,4,5,5
24240,20175646,0.8553,4,5,5
12441,8287847,0.0516,3,3.1032,3
12441,44222110,0,2,3,3
12441,21676409,0.9168,4,5,5
12441,53101234,0.8979,4,5,5
4303606,26483034,0.9342,4,5,5
4303606,41173025,0.6249,4,5,5
4303606,39254332,0.9545,4,5,5
4303606,9350975,0.9352,4,5,5
The apartment is not luxurious, and floors are broken - but Drew is fixing!). However,0.5719,4,4.1438,4
9824,523286,0.9169,4,5,5
9824,1620134,0.919,4,5,5
9824,2384772,0.796,4,5,5
I submitted my request to Heskel late, so I was pleasantly surprised when I heard from him late Sunday night,0,2,3,3
1868513,19928219,0.8658,4,5,5
5889190,33067316,0.8271,4,5,5
5889190,9214936,0.6114,4,5,5
5889190,39363742,0.8479,4,5,5
5889190,33825227,0.8908,4,5,5
5889190,18287887,0.6808,4,5,5
5889190,11996418,0.9115,4,5,5
5889190,44874336,0.8856,4,5,5
5889190,57956832,0.9077,4,5,5
5889190,22023346,0,2,3,3
5889190,66132083,0.7875,4,5,5
5889190,9687020,0.9705,4,5,5
5889190,9850666,0.9785,4,5,5
5889190,16364471,0,2,3,3
5434353,56273327,0.6808,4,5,5
1112193,2686348,0.8176,4,5,5
1112193,2688347,0.6588,4,5,5
1112193,10362844,0.8516,4,5,5
1112193,13997908,0,2,3,3
1112193,16548564,0.5267,4,4.0534,4
1112193,17942833,0.6077,4,5,5
1112193,38261346,0,2,3,3
1112193,28575360,0.8976,4,5,5
1112193,20337819,0.6249,4,5,5
1112193,71306307,0.9284,4,5,5
1112193,84865982,0.9456,4,5,5
1112193,86598090,0.8947,4,5,5
6927063,35670133,0,2,3,3
6927063,35390459,0.9542,4,5,5
6927063,7504787,0.8934,4,5,5
994138,6533658,0.9476,4,5,5
994138,446662,0.9686,4,5,5
994138,12551562,0.9245,4,5,5
994138,22045801,0.9522,4,5,5
994138,34389533,0.4201,3,3.8402,4
994138,33590042,0.8268,4,5,5
994138,37973133,0,2,3,3
994138,41590090,0,2,3,3
994138,32052076,0.932,4,5,5
4279959,13717235,0,2,3,3
The area is very lively with its own community culture, and markets for organic food. The nearby pond is very beautiful and poetic on a fall afternoon. The Midway Cafe is a great venue for local music,0,2,3,3
750438,7883631,0.9061,4,5,5
750438,9430397,0.8707,4,5,5
750438,15220614,0.9824,4,5,5
750438,23232752,0.8268,4,5,5
750438,645835,0.836,4,5,5
750438,36437667,0.8449,4,5,5
750438,21465964,0.8175,4,5,5
750438,62131156,0.6581,4,5,5
750438,82147898,0.9802,4,5,5
3344322,19199136,0.9035,4,5,5
3344322,23290796,0.8472,4,5,5
3344322,44998045,0.6588,4,5,5
11980767,51322773,0,2,3,3
12560987,234146,0,2,3,3
12560987,18894694,0.7184,4,5,5
4909590,5437861,0.836,4,5,5
4909590,32091952,0,2,3,3
4909590,33154822,0.9638,4,5,5
4909590,39949707,0.8799,4,5,5
Great Scott is a must visit if you enjoy seeing live bands play. Food options vary from Pizza, Korean,0,2,3,3
4909590,68568659,0.9421,4,5,5
4909590,69865018,0.886,4,5,5
4909590,47016139,0.9059,4,5,5
9393163,7357907,0,2,3,3
4275846,21128823,0.9134,4,5,5
4275846,46897361,0.8588,4,5,5
10671192,5506619,0.9468,4,5,5
10671192,13015084,0.9039,4,5,5
3802530,19379376,0,2,3,3
3802530,22093655,0.8268,4,5,5
3802530,31559974,0.836,4,5,5
205894,1015427,0.8074,4,5,5
205894,1465725,0.8384,4,5,5
205894,2491242,0.8951,4,5,5
205894,3750322,0.9033,4,5,5
205894,6877095,0.911,4,5,5
205894,138965,0.4754,3,3.9508,4
The house(s) is big and they are rooms everywhere. Ours, hermina is a very sweet personne who will love to have a coffee with you if you want to speak about Boston,0,2,3,3
205894,8402065,0.6588,4,5,5
205894,9855179,0.5095,4,4.019,4
205894,4706910,0,2,3,3
205894,20632907,0.9305,4,5,5
205894,43297705,0.5849,4,4.1698,4
205894,45050062,0.8126,4,5,5
205894,44894624,0,2,3,3
205894,78339955,0.8402,4,5,5
205894,6090049,0.5719,4,4.1438,4
5783197,32080080,0.8388,4,5,5
5783197,33499794,0.969,4,5,5
5783197,397617,0.8221,4,5,5
5783197,66795070,0.8996,4,5,5
5783197,15899610,0.9332,4,5,5
6895050,85811,0.5551,4,4.1102,4
6895050,10720060,0.8271,4,5,5
6895050,55460914,0,2,3,3
28150,17133432,0.2023,3,3.4046,3
28150,33403106,0,2,3,3
28150,45615218,0.6249,4,5,5
10964552,39419138,0.8268,4,5,5
10964552,62024373,0,2,3,3
10964552,45864656,0.8805,4,5,5
10964552,67552286,0.6269,4,5,5
10964552,63989728,0.838,4,5,5
10964552,66673319,0.8316,4,5,5
10964552,59748675,0.9381,4,5,5
8981656,49075183,0.9619,4,5,5
8981656,67956916,0.6588,4,5,5
5371051,22443241,0,2,3,3
5371051,28072772,0.9565,4,5,5
5371051,61468198,0.9477,4,5,5
5371051,36307420,0.6588,4,5,5
13525610,78878798,0.8439,4,5,5
13525610,44910562,0.8169,4,5,5
13698137,88727419,0.6103,4,5,5
13698137,77986338,0.5106,4,4.0212,4
9169272,13544233,0,2,3,3
5743939,5638921,0.6249,4,5,5
9047646,33166820,0,2,3,3
1732804,9689352,0.9513,4,5,5
1732804,16070255,0.9441,4,5,5
1732804,9021638,0.8074,4,5,5
1732804,42445847,0.4754,3,3.9508,4
1732804,43353092,0.7783,4,5,5
1732804,36217620,0.6249,4,5,5
1732804,66322086,0.9309,4,5,5
Tom and Wonder are fabulous hosts. Tom sent me a message very soon after making the reservation and he was always easy to reach and very responsive. And he seems as laid back as you want him to be. Need directions or restaurant recommendations? He's your man. Need a dinner or walking companion? He's your man. Want to be left alone to read, too. Whatever you need,0.6369,4,5,5
13110084,11296882,0.4215,3,3.843,4
13110084,27523593,0.7397,4,5,5
1071235,8230593,0.5282,4,4.0564,4
1071235,4121091,0.9763,4,5,5
1071235,98248,0.9392,4,5,5
1071235,866526,0.8852,4,5,5
We hit a cold snap and had to use the space heater.  It worked quite well.  I'd be concerned about being the person on the right side of the bed, bring an eye shade.  Worked for me.  Noise level was minimal from the neighborhood.  If guests are staying upstairs,0,2,3,3
1071235,860699,0,2,3,3
1071235,3245331,0.9524,4,5,5
1071235,13794174,0.8779,4,5,5
1071235,60383452,0.908,4,5,5
1071235,390734,0.9537,4,5,5
8191517,74131617,0.9077,4,5,5
6614984,81671575,0.6249,4,5,5
6614984,68286262,0,2,3,3
4402259,11622025,0,2,3,3
4402259,72384922,-0.2507,2,2.4986,2
6268805,6867859,0.9018,4,5,5
6268805,4597439,0.765,4,5,5
6268805,13445926,0.9001,4,5,5
6268805,82016706,0.938,4,5,5
2547129,27330006,0.8402,4,5,5
13685207,37186043,0.9493,4,5,5
13685207,63110550,0.9379,4,5,5
13744821,71655085,0.5095,4,4.019,4
13744821,91705179,0,2,3,3
13744821,77811801,0,2,3,3
10037387,498689,0.9117,4,5,5
10037387,39246703,0,2,3,3
10037387,33944624,0.7501,4,5,5
13391640,6045719,0,2,3,3
13391640,24921019,0,2,3,3
13391640,32229647,0.8516,4,5,5
13391640,52212878,0.6326,4,5,5
12826881,23584989,0.7184,4,5,5
11947150,66776625,0,2,3,3
12835086,9722084,0.893,4,5,5
12835086,24941053,0.933,4,5,5
9826706,15902891,0.9408,4,5,5
5048406,43054779,0,2,3,3
5048406,43824983,0.9174,4,5,5
The room is exactly as shown in the listing, and I also shared some very nice moments with the family in their lovely and cozy living room. The house is conveniently located near bus stops that take you to the T red line station,0,2,3,3
5048406,27012705,0.8172,4,5,5
5048406,69739040,0,2,3,3
848152,3574662,0.7778,4,5,5
848152,35588086,0.5106,4,4.0212,4
